stock_id,rows,first,last
8109,2850,2015-01-05,2026-09-11
8110,2850,2015-01-05,2026-09-11
8111,2842,2015-01-05,2026-09-11
8112,2850,2015-01-05,2026-09-11
8112A,1097,2022-03-07,2026-09-11
8114,2850,2015-01-05,2026-09-11
8119,7,2026-09-03,2026-09-11
8121,2850,2015-01-05,2026-09-11
8131,2850,2015-01-05,2026-09-11
8147,2850,2015-01-05,2026-09-11
8150,2844,2015-01-05,2026-09-11
8155,2850,2015-01-05,2026-09-11
8162,614,2024-03-07,2026-09-11
8163,2850,2015-01-05,2026-09-11
8171,2850,2015-01-05,2026-09-11
8176,2840,2015-01-05,2026-09-11
8182,2850,2015-01-05,2026-09-11
8183,2850,2015-01-05,2026-09-11
8201,2843,2015-01-05,2026-09-11
8210,2850,2015-01-05,2026-09-11
8213,2850,2015-01-05,2026-09-11
8215,2850,2015-01-05,2026-09-11
8222,2834,2015-01-27,2026-09-11
8227,901,2022-12-20,2026-09-11
8234,2850,2015-01-05,2026-09-11
8240,2850,2015-01-05,2026-09-11
8249,2843,2015-01-05,2026-09-11
8255,2850,2015-01-05,2026-09-11
8261,2840,2015-01-05,2026-09-11
8266,450,2015-01-05,2016-11-08
8271,2842,2015-01-05,2026-09-11
8272,457,2024-10-23,2026-09-11
8277,2848,2015-01-05,2026-09-09
8279,2428,2016-09-26,2026-09-11
8284,1541,2020-05-18,2026-09-11
8287,1299,2015-01-05,2020-04-30
8289,2844,2015-01-05,2026-09-11
8291,2701,2015-01-05,2026-09-11
8298,7,2026-09-03,2026-09-11
8299,2850,2015-01-05,2026-09-11
8329,7,2026-09-03,2026-09-11
8341,2802,2015-03-23,2026-09-11
8342,2102,2017-11-23,2026-09-11
8345,7,2026-09-03,2026-09-11
8349,2850,2015-01-05,2026-09-11
8349A,1571,2020-02-24,2026-09-11
8354,2850,2015-01-05,2026-09-11
8358,2850,2015-01-05,2026-09-11
8359,7,2026-09-03,2026-09-11
8367,1946,2018-09-12,2026-09-11
8374,2850,2015-01-05,2026-09-11
8383,2850,2015-01-05,2026-09-11
8390,2843,2015-01-05,2026-09-11
8401,2850,2015-01-05,2026-09-11
8403,2850,2015-01-05,2026-09-11
8404,2850,2015-01-05,2026-09-11
8406,1780,2015-01-05,2022-04-20
8409,2846,2015-01-05,2026-09-11
8410,2850,2015-01-05,2026-09-11
8411,2850,2015-01-05,2026-09-11
8415,2441,2016-09-07,2026-09-11
8416,2844,2015-01-05,2026-09-11
8418,2214,2015-01-05,2024-01-24
8420,2410,2015-01-05,2024-11-20
8421,2850,2015-01-05,2026-09-11
8422,2843,2015-01-05,2026-09-11
8423,2849,2015-01-05,2026-09-11
8424,2845,2015-01-05,2026-09-11
8426,2850,2015-01-05,2026-09-11
8427,1743,2015-01-05,2022-02-23
8429,2850,2015-01-05,2026-09-11
8431,2797,2015-03-30,2026-09-11
8432,2850,2015-01-05,2026-09-11
8433,2850,2015-01-05,2026-09-11
8435,2850,2015-01-05,2026-09-11
8436,2850,2015-01-05,2026-09-11
8437,2773,2015-05-06,2026-09-11
8438,1097,2022-03-11,2026-09-11
8440,2062,2018-03-28,2026-09-11
8442,2401,2016-11-08,2026-09-11
8443,2850,2015-01-05,2026-09-11
8444,2646,2015-10-27,2026-09-11
8446,2850,2015-01-05,2026-09-11
8450,2850,2015-01-05,2026-09-11
8454,2850,2015-01-05,2026-09-11
8455,2596,2016-01-08,2026-09-11
8458,7,2026-09-03,2026-09-11
8462,2565,2016-03-10,2026-09-11
8463,2727,2015-07-13,2026-09-11
8464,2614,2015-12-22,2026-09-11
8466,2406,2016-11-01,2026-09-11
8467,2618,2015-12-15,2026-09-11
8472,2600,2016-01-11,2026-09-11
8473,2440,2016-09-08,2026-09-11
8476,2303,2017-03-28,2026-09-11
8477,2406,2016-10-31,2026-09-11
8478,2131,2017-12-11,2026-09-11
8480,1448,2017-01-17,2022-12-14
8481,2329,2017-02-24,2026-09-11
8482,1957,2018-08-15,2026-09-11
8487,601,2024-03-26,2026-09-11
8488,2369,2016-12-13,2026-09-11
8489,2289,2017-04-27,2026-09-11
8497,632,2018-03-23,2020-10-21
8499,2135,2017-11-24,2026-09-11
8905,2823,2015-01-05,2026-09-11
8906,2843,2015-01-05,2026-09-11
8908,2850,2015-01-05,2026-09-11
8913,1214,2015-01-05,2020-01-13
8916,2850,2015-01-05,2026-09-11
8916A,1083,2019-01-29,2023-07-18
8917,2835,2015-01-05,2026-09-11
8921,2814,2015-01-05,2026-09-11
8923,2776,2015-01-05,2026-09-11
8924,2843,2015-01-05,2026-09-11
8925,197,2015-01-05,2015-10-27
8926,2850,2015-01-05,2026-09-11
8927,2850,2015-01-05,2026-09-11
8928,2848,2015-01-05,2026-09-11
8929,2847,2015-01-05,2026-09-11
8930,2850,2015-01-05,2026-09-11
8931,2849,2015-01-05,2026-09-11
8932,2836,2015-01-05,2026-09-11
8933,2843,2015-01-05,2026-09-11
8934,1436,2015-01-05,2020-11-17
8935,2841,2015-01-05,2026-09-11
8936,2850,2015-01-05,2026-09-11
8937,2844,2015-01-05,2026-09-11
8938,2850,2015-01-05,2026-09-11
8940,2850,2015-01-05,2026-09-11
8941,2849,2015-01-05,2026-09-11
8942,2850,2015-01-05,2026-09-11
8996,2850,2015-01-05,2026-09-11
8999,7,2026-09-03,2026-09-11
910069,82,2015-01-05,2015-05-12
9103,2850,2015-01-05,2026-09-11
910322,2849,2015-01-05,2026-09-11
910482,1329,2015-01-05,2020-06-12
9105,2850,2015-01-05,2026-09-11
9106,602,2015-01-05,2017-06-26
910708,1081,2015-01-05,2019-06-06
910801,721,2015-01-05,2017-12-12
910861,2849,2015-01-05,2026-09-11
9110,2837,2015-01-05,2026-09-11
911608,2845,2015-01-05,2026-09-11
911609,107,2015-01-05,2015-06-16
911611,464,2015-01-05,2016-11-28
911612,260,2015-01-05,2016-01-25
911613,343,2015-01-05,2016-06-02
911616,1627,2015-01-05,2021-08-30
911619,1130,2015-01-05,2019-08-16
911622,2840,2015-01-05,2026-09-11
911626,325,2015-01-05,2016-05-09
911868,2850,2015-01-05,2026-09-11
912000,2850,2015-01-05,2026-09-11
912398,1691,2015-01-05,2021-12-01
9136,2833,2015-01-05,2026-09-11
913889,241,2015-01-05,2015-12-28
9157,1187,2015-01-05,2019-11-11
9188,1748,2015-01-05,2022-03-03
9802,2850,2015-01-05,2026-09-11
9902,2850,2015-01-05,2026-09-11
9904,2850,2015-01-05,2026-09-11
9905,2850,2015-01-05,2026-09-11
9906,2850,2015-01-05,2026-09-11
9907,2850,2015-01-05,2026-09-11
9908,2850,2015-01-05,2026-09-11
9910,2850,2015-01-05,2026-09-11
9911,2840,2015-01-05,2026-09-11
9912,2849,2015-01-05,2026-09-11
9914,2850,2015-01-05,2026-09-11
9917,2850,2015-01-05,2026-09-11
9918,2850,2015-01-05,2026-09-11
9919,2850,2015-01-05,2026-09-11
9921,2850,2015-01-05,2026-09-11
9924,2844,2015-01-05,2026-09-11
9925,2850,2015-01-05,2026-09-11
9926,2850,2015-01-05,2026-09-11
9927,2836,2015-01-05,2026-09-11
9928,2834,2015-01-05,2026-09-11
9929,2830,2015-01-05,2026-09-11
9930,2850,2015-01-05,2026-09-11
9931,2850,2015-01-05,2026-09-11
9933,2850,2015-01-05,2026-09-11
9934,2850,2015-01-05,2026-09-11
9935,2850,2015-01-05,2026-09-11
9937,2850,2015-01-05,2026-09-11
9938,2850,2015-01-05,2026-09-11
9939,2850,2015-01-05,2026-09-11
9940,2850,2015-01-05,2026-09-11
9941,2850,2015-01-05,2026-09-11
9941A,1891,2018-11-26,2026-09-11
9942,2850,2015-01-05,2026-09-11
9943,2843,2015-01-05,2026-09-11
9944,2850,2015-01-05,2026-09-11
9945,2836,2015-01-05,2026-09-11
9946,2850,2015-01-05,2026-09-11
9949,2850,2015-01-05,2026-09-11
9950,2850,2015-01-05,2026-09-11
9951,2850,2015-01-05,2026-09-11
9955,2850,2015-01-05,2026-09-11
9957,7,2026-09-03,2026-09-11
9958,2850,2015-01-05,2026-09-11
9960,2842,2015-01-05,2026-09-11
9962,2850,2015-01-05,2026-09-11
